"year","month","day","tag","answercount","commentcount","questioncount","upvotes","downvotes","offensivevotes"
2014,10,29,winforms,2,3,1,1,0,0
2014,10,29,wordpress,2,10,2,1,0,0
2014,10,29,xml,2,15,3,1,2,0
2014,10,30,.net,1,11,1,0,0,0
2014,10,30,ajax,2,7,2,0,0,0
2014,10,30,android,2,40,4,3,0,0
2014,10,30,android-layout,1,30,2,1,0,0
2014,10,30,android-studio,0,3,1,0,0,0
2014,10,30,angularjs,2,6,2,3,0,0
2014,10,30,asp.net-mvc,2,5,2,0,0,0
2014,10,30,asp.net-mvc-5,0,1,0,0,0,0
2014,10,30,c,1,5,1,4,0,0
2014,10,30,c#,3,21,3,2,0,0
2014,10,30,delphi,1,6,1,3,0,0
2014,10,30,entity-framework,0,2,1,0,0,0
2014,10,30,entity-framework-6,0,1,0,0,0,0
2014,10,30,facebook,0,0,1,1,0,0
2014,10,30,git,0,2,1,0,0,0
2014,10,30,html,2,20,2,5,0,0
2014,10,30,ios,4,2,4,0,0,0
2014,10,30,java,10,36,8,10,0,0
2014,10,30,java-ee,1,6,1,0,0,0
2014,10,30,javascript,4,16,3,1,0,0
2014,10,30,jquery,3,20,3,2,0,0
2014,10,30,jsf,2,6,2,0,0,0
2014,10,30,linq,0,2,1,0,0,0
2014,10,30,linux,0,0,0,2,0,0
2014,10,30,maven,1,3,1,1,0,0
2014,10,30,mysql,5,14,2,6,2,0
2014,10,30,node.js,0,0,0,1,0,0
2014,10,30,php,10,22,6,9,1,0
2014,10,30,phpmailer,1,6,1,2,0,0
2014,10,30,primefaces,1,6,1,0,0,0
2014,10,30,request,0,0,1,1,0,0
2014,10,30,ruby,1,1,1,0,0,0
2014,10,30,ruby-on-rails,3,1,2,0,0,0
2014,10,30,smtp,1,6,1,2,0,0
2014,10,30,sqlite,0,8,1,2,0,0
2014,10,30,swing,1,1,1,2,0,0
2014,10,30,tomcat,1,0,1,0,0,0
2014,10,30,twitter-bootstrap,2,3,1,0,0,0
2014,10,30,visual-studio,0,0,0,0,0,0
2014,10,30,winforms,2,13,2,2,0,0
2014,10,30,wordpress,1,1,1,3,0,0
2014,10,30,xml,0,0,0,0,0,0
2014,10,31,ajax,1,2,1,0,0,0
2014,10,31,android,6,10,5,0,0,0
2014,10,31,angularjs,3,14,2,2,0,0
2014,10,31,apache,2,15,1,3,0,0
2014,10,31,asp.net-mvc,0,0,0,1,0,0
2014,10,31,c,2,1,1,1,0,0
2014,10,31,c#,1,1,1,0,0,0
2014,10,31,css,1,0,1,2,0,0
2014,10,31,css3,1,0,1,2,0,0
2014,10,31,html,1,8,1,0,0,0
2014,10,31,ios,0,4,0,0,0,0
2014,10,31,java,5,18,4,4,0,0
2014,10,31,java-ee,3,5,1,0,0,0
2014,10,31,javascript,9,21,7,9,0,0
2014,10,31,jquery,4,23,4,3,0,0
2014,10,31,mysql,5,39,4,2,3,0
2014,10,31,mysqli,2,16,1,1,0,0
2014,10,31,netbeans,5,16,2,3,0,0
2014,10,31,php,17,90,12,14,4,0
2014,10,31,sql-server,2,15,1,3,0,0
2014,10,31,sqlite,1,10,1,3,0,0
2014,10,31,swing,1,3,1,1,0,0
2014,10,31,tomcat,4,9,2,1,0,0
2014,10,31,twitter-bootstrap,0,0,0,1,0,0
2014,10,31,visual-basic-6,0,0,0,0,0,0
2014,10,31,wordpress,1,2,1,1,0,0
2014,10,31,xampp,2,15,1,3,0,0
2014,11,1,ajax,0,0,0,1,0,0
2014,11,1,android,1,12,1,0,0,0
2014,11,1,android-layout,1,12,1,0,0,0
2014,11,1,c#,0,5,1,2,0,0
2014,11,1,css,1,0,1,2,0,0
2014,11,1,css3,1,1,1,0,0,0
2014,11,1,get,1,0,1,0,0,0
2014,11,1,html,3,2,3,2,1,0
2014,11,1,html5,1,1,1,0,0,0
2014,11,1,ios,0,0,0,0,0,0
2014,11,1,java,1,1,2,1,0,0
2014,11,1,javascript,3,6,2,1,1,0
2014,11,1,jquery,6,14,4,2,1,0
2014,11,1,laravel,0,0,0,0,0,0
2014,11,1,mysql,1,4,1,3,0,0
2014,11,1,oracle,0,0,0,0,0,0
2014,11,1,php,6,17,4,4,0,0
2014,11,1,request,0,0,0,0,0,0
2014,11,1,ruby-on-rails,0,0,0,0,0,0
2014,11,1,spring-mvc,0,0,1,1,0,0
2014,11,1,swing,1,1,1,0,0,0
2014,11,1,twitter-bootstrap,1,1,1,0,0,0
2014,11,1,wordpress,1,2,1,2,0,0
2014,11,2,android,3,6,3,2,0,0
2014,11,2,asp.net-mvc,1,6,1,0,0,0
2014,11,2,asp.net-mvc-5,0,17,0,0,0,0
2014,11,2,c,2,8,1,2,0,0
2014,11,2,c#,4,17,3,3,0,0
2014,11,2,css,1,3,1,4,0,0
2014,11,2,css3,0,2,0,2,0,0
2014,11,2,entity-framework,1,6,1,0,0,0
2014,11,2,html,5,18,4,7,2,0
2014,11,2,html5,2,5,1,2,2,0
2014,11,2,ios,1,7,1,0,0,0
2014,11,2,java,2,4,2,3,0,0
2014,11,2,java-ee,1,1,1,1,0,0
2014,11,2,javascript,1,1,1,0,0,0
2014,11,2,jdbc,1,3,1,0,0,0
2014,11,2,jquery,2,3,2,2,0,0
2014,11,2,jsf,1,1,1,1,0,0
2014,11,2,linux,0,1,0,0,0,0
2014,11,2,mysql,2,7,1,0,0,0
2014,11,2,php,7,15,4,3,3,0
2014,11,2,primefaces,1,1,1,1,0,0
2014,11,2,twitter-bootstrap,1,2,1,2,0,0
2014,11,2,wpf,2,0,1,0,0,0
2014,11,2,xml,2,3,1,0,2,0
2014,11,3,.net,2,12,2,0,0,0
2014,11,3,ado.net,1,7,1,0,0,0
2014,11,3,ajax,1,3,1,0,0,0
2014,11,3,android,4,13,2,2,1,0
2014,11,3,angularjs,0,0,0,0,0,0
2014,11,3,asp.net-mvc-5,1,15,1,1,1,0
2014,11,3,c#,12,40,7,2,0,0
2014,11,3,css,3,8,3,4,0,0
2014,11,3,delphi,2,9,1,4,1,0
2014,11,3,edittext,2,3,1,1,1,0
2014,11,3,entity-framework,1,2,1,0,0,0
2014,11,3,excel,1,0,1,0,0,0
2014,11,3,google-maps,1,3,1,1,0,0
2014,11,3,html,5,14,4,3,1,0
2014,11,3,html5,2,3,2,4,0,0
2014,11,3,ios,2,6,2,5,0,0
2014,11,3,java,3,31,4,4,0,0
2014,11,3,java-ee,0,3,0,0,0,0
2014,11,3,javascript,6,22,6,8,4,0
2014,11,3,jquery,4,16,4,3,0,0
2014,11,3,jquery-ui,1,0,1,1,0,0
2014,11,3,jsf,0,3,0,0,0,0
2014,11,3,jsp,1,2,1,2,0,0
2014,11,3,linq,0,2,0,0,0,0
2014,11,3,mysql,1,8,1,3,0,0
2014,11,3,php,15,48,9,16,2,0
2014,11,3,postgresql,1,7,1,0,0,0
2014,11,3,primefaces,0,3,0,0,0,0
2014,11,3,razor,1,14,1,0,0,0
2014,11,3,ruby-on-rails,2,1,1,5,0,0
2014,11,3,sql-server,3,9,1,3,0,0
2014,11,3,swing,1,18,2,1,0,0
2014,11,3,tsql,0,1,0,1,0,0
2014,11,3,twitter-bootstrap,0,0,0,0,0,0
2014,11,3,vba,2,7,2,1,0,0
2014,11,3,winforms,8,15,3,2,0,0
2014,11,3,wordpress,1,0,1,0,0,0
2014,11,3,wpf,1,2,1,0,0,0
2014,11,4,.net,1,5,1,1,0,0
2014,11,4,ado.net,0,1,0,1,0,0
2014,11,4,android,0,5,1,0,0,0
2014,11,4,android-activity,0,2,1,0,0,0
2014,11,4,android-fragment,0,2,1,0,0,0
2014,11,4,angularjs,1,3,1,3,0,0
2014,11,4,asp.net,1,9,1,1,0,0
2014,11,4,asp.net-mvc,0,0,1,1,0,0
2014,11,4,asp.net-mvc-5,1,1,1,0,0,0
2014,11,4,c,4,7,2,0,0,0
2014,11,4,c#,2,17,2,2,0,0
2014,11,4,css,4,27,3,10,1,0
2014,11,4,delphi,2,11,1,1,0,0
2014,11,4,eclipse,2,1,1,0,0,0
2014,11,4,excel,0,0,0,0,0,0
2014,11,4,google-chrome,1,2,1,0,0,0
2014,11,4,html,4,18,4,0,2,0
2014,11,4,html-select,1,2,1,0,0,0
2014,11,4,html5,1,7,1,0,0,0
2014,11,4,ios,0,5,1,2,0,0
2014,11,4,java,5,14,5,4,0,0
2014,11,4,javascript,13,37,5,7,0,0
2014,11,4,jdbc,0,1,0,0,0,0
2014,11,4,jquery,6,17,5,2,0,0
2014,11,4,jquery-ui,1,17,1,1,0,0
2014,11,4,magento,1,1,1,0,0,0
2014,11,4,mysql,1,6,1,1,1,0
2014,11,4,null,3,5,1,1,0,0
2014,11,4,php,18,40,11,12,4,0
2014,11,4,phpmailer,0,0,0,0,0,0
2014,11,4,postgresql,0,1,0,1,0,0
2014,11,4,python,0,0,0,0,0,0
2014,11,4,sql-server,2,0,1,0,0,0
2014,11,4,swing,1,6,1,3,0,0
2014,11,4,time,2,4,1,0,0,0
2014,11,4,twitter-bootstrap,1,1,1,0,0,0
2014,11,4,vba,0,0,0,0,0,0
2014,11,4,winforms,0,3,0,0,0,0
2014,11,4,wordpress,0,0,0,0,0,0
2014,11,4,xml,0,4,1,0,0,0
2014,11,4,youtube,1,7,1,0,0,0
2014,11,5,.net,1,9,1,2,0,0
2014,11,5,android,5,41,7,2,0,0
2014,11,5,android-activity,0,2,1,0,0,0
2014,11,5,android-layout,0,0,0,0,0,0
2014,11,5,angularjs,2,14,1,0,0,0
2014,11,5,apache-cordova,0,0,0,1,0,0
2014,11,5,asp.net-mvc,9,28,5,7,0,0
2014,11,5,c,9,26,5,7,0,0
2014,11,5,c#,11,37,6,9,2,0
2014,11,5,c++,4,19,3,0,0,0
2014,11,5,css,8,9,3,4,0,0
2014,11,5,delphi,0,1,0,2,0,0
2014,11,5,eclipse,1,0,1,0,0,0
2014,11,5,excel,2,13,1,2,0,0
2014,11,5,get,1,4,1,0,1,0
2014,11,5,hibernate,1,0,1,0,0,0
2014,11,5,html,10,23,5,5,0,0
2014,11,5,html5,0,0,0,1,0,0
2014,11,5,ios,2,3,1,0,0,0
2014,11,5,java,17,43,9,4,0,0
2014,11,5,javascript,11,44,6,11,3,0
2014,11,5,jdbc,2,1,1,0,0,0
2014,11,5,jquery,14,50,7,9,3,0
2014,11,5,linux,1,0,1,0,0,0
2014,11,5,magento,3,0,1,0,0,0
2014,11,5,mysql,4,14,2,9,0,0
2014,11,5,null,2,3,1,1,0,0
2014,11,5,pdf,2,1,1,2,0,0
2014,11,5,php,19,117,16,10,7,0
2014,11,5,ruby,1,4,1,2,3,0
2014,11,5,sql-server,1,18,1,1,0,0
2014,11,5,time,0,3,0,0,0,0
2014,11,5,twitter-bootstrap,0,0,0,0,0,0
2014,11,5,ubuntu,2,2,2,0,0,0
2014,11,5,winforms,2,8,1,0,0,0
2014,11,5,wordpress,1,0,1,1,0,0
2014,11,5,xml,1,4,1,0,0,0
2014,11,6,.net,3,21,2,3,0,0
2014,11,6,ajax,7,35,4,2,0,0
2014,11,6,android,7,19,7,3,0,0
2014,11,6,android-layout,1,1,1,0,0,0
2014,11,6,angularjs,3,5,3,0,0,0
2014,11,6,apache-cordova,3,3,2,0,0,0
2014,11,6,asp.net,2,8,2,0,0,0
2014,11,6,asp.net-mvc,5,40,4,2,3,0
2014,11,6,asp.net-mvc-4,1,6,1,0,0,0
2014,11,6,asp.net-mvc-5,2,17,2,3,0,0
2014,11,6,c,2,5,2,4,0,0
2014,11,6,c#,9,37,8,6,3,0
2014,11,6,c++,4,5,2,6,0,0
2014,11,6,css,1,0,1,1,0,0
2014,11,6,entity-framework,2,0,1,0,0,0
2014,11,6,entity-framework-6,1,13,1,1,0,0
2014,11,6,hibernate,0,0,0,0,0,0
2014,11,6,html,2,6,1,2,0,0
2014,11,6,html5,1,2,1,1,0,0
2014,11,6,iis,1,2,1,0,0,0
2014,11,6,ios,2,9,2,2,0,0
2014,11,6,java,10,23,7,7,0,0
2014,11,6,java-ee,2,5,2,1,0,0
2014,11,6,javascript,15,52,11,15,1,0
2014,11,6,jquery,8,13,6,6,0,0
2014,11,6,jquery-ui,2,3,1,3,0,0
2014,11,6,jsf,2,5,2,1,0,0
2014,11,6,jsf-2.2,1,1,1,0,0,0
2014,11,6,laravel,2,0,1,0,0,0
2014,11,6,laravel-eloquent,2,0,1,0,0,0
2014,11,6,mysql,1,0,1,1,0,0
2014,11,6,oracle,1,4,1,0,0,0
2014,11,6,php,22,78,15,5,0,0
2014,11,6,phpmailer,0,0,0,0,0,0
2014,11,6,python,1,4,1,0,0,0
2014,11,6,python-3.x,1,0,1,0,0,0
2014,11,6,ruby-on-rails,0,1,0,1,0,0
2014,11,6,smtp,0,0,0,0,0,0
2014,11,6,swing,0,1,0,0,0,0
2014,11,6,vb.net,3,25,2,1,0,0
2014,11,6,visual-studio-2013,1,6,1,0,0,0
2014,11,6,windows,0,0,0,0,0,0
2014,11,6,winforms,0,1,0,0,0,0
2014,11,6,wordpress,2,2,2,1,0,0
2014,11,6,wordpress-theme,1,2,1,1,0,0
2014,11,6,xml,0,0,0,1,0,0
2014,11,7,.net,2,14,2,1,0,0
2014,11,7,ajax,2,15,1,0,0,0
2014,11,7,android,5,10,3,0,0,0
2014,11,7,android-fragment,2,1,1,0,0,0
2014,11,7,angularjs,1,5,1,1,0,0
2014,11,7,apache-cordova,1,2,1,0,0,0
2014,11,7,asp.net-mvc,0,1,0,0,0,0
2014,11,7,c,6,25,5,8,0,0
2014,11,7,c#,8,28,7,4,1,0
2014,11,7,c++,2,3,1,4,0,0
2014,11,7,css,0,0,0,1,0,0
2014,11,7,data,3,27,2,3,0,0
2014,11,7,delphi-7,1,0,1,0,0,0
2014,11,7,eclipse,2,1,1,0,0,0
2014,11,7,edittext,2,1,1,0,0,0
2014,11,7,entity-framework,1,10,1,1,0,0
2014,11,7,excel,1,6,1,2,0,0
2014,11,7,google,0,1,1,1,0,0
2014,11,7,html,5,12,2,5,1,0
2014,11,7,html5,2,3,1,0,0,0
2014,11,7,ios,3,10,3,0,0,0
2014,11,7,java,10,32,7,9,2,0
2014,11,7,java-ee,1,0,1,0,0,0
2014,11,7,javascript,12,42,6,10,1,0
2014,11,7,jdbc,1,11,1,3,0,0
2014,11,7,jquery,13,49,6,9,1,0
2014,11,7,jsf,1,0,1,0,0,0
2014,11,7,jsf-2.2,1,0,1,0,0,0
2014,11,7,laravel,0,4,0,0,0,0
2014,11,7,laravel-eloquent,0,4,0,0,0,0
2014,11,7,mysql,4,21,3,1,0,0
2014,11,7,mysqli,4,15,1,0,0,0
2014,11,7,oracle,1,2,1,1,0,0
2014,11,7,php,18,95,12,14,0,0
2014,11,7,primefaces,1,0,1,0,0,0
2014,11,7,python,0,1,0,0,0,0
2014,11,7,python-3.x,0,0,0,1,0,0
2014,11,7,ruby,0,1,0,0,0,0
2014,11,7,ruby-on-rails,0,1,0,0,0,0
2014,11,7,sqlite,1,2,1,0,0,0
2014,11,7,swing,2,18,2,5,2,0
2014,11,7,twitter-bootstrap,1,7,1,1,0,0
2014,11,7,vb.net,0,1,0,0,0,0
2014,11,7,winforms,2,14,2,1,0,0
2014,11,7,wordpress,1,0,1,1,0,0
2014,11,7,xml,1,1,1,1,0,0
2014,11,8,.net,3,10,1,2,0,0
2014,11,8,asp.net-mvc,6,12,3,7,0,0
2014,11,8,asp.net-mvc-5,1,0,1,2,0,0
2014,11,8,c,1,5,1,2,0,0
2014,11,8,c#,5,12,2,5,0,0
2014,11,8,data,0,7,0,0,0,0
2014,11,8,delphi,2,0,1,2,0,0
2014,11,8,git,1,0,1,0,0,0
2014,11,8,html,3,21,1,0,0,0
2014,11,8,java,7,24,5,5,1,0
2014,11,8,java-ee,0,0,0,0,0,0
2014,11,8,jdbc,0,0,0,0,0,0
2014,11,8,jquery,4,35,2,3,0,0
2014,11,8,jquery-ui,2,2,1,3,0,0
2014,11,8,jsf,0,0,0,0,0,0
2014,11,8,jsp,1,0,1,0,0,0
2014,11,8,mysqli,0,1,0,1,0,0
2014,11,8,php,7,55,4,9,0,0
2014,11,8,postgresql,4,2,2,2,0,0
2014,11,8,ruby-on-rails,2,2,1,0,0,0
2014,11,8,spring-mvc,2,2,1,0,0,0
2014,11,8,sql-server,1,0,1,0,0,0
2014,11,8,swing,0,0,0,0,0,0
2014,11,8,time,1,2,1,1,0,0
2014,11,8,windows,1,2,1,1,0,0
2014,11,8,wordpress,1,4,1,0,0,0
2014,11,8,wordpress-theme,1,4,1,0,0,0
2014,11,9,.net,1,5,1,0,0,0
2014,11,9,android,0,2,0,0,0,0
2014,11,9,android-fragment,0,2,0,0,0,0
2014,11,9,c#,1,5,1,0,0,0
2014,11,9,c++,1,4,1,2,0,0
2014,11,9,css,3,6,1,2,2,0
2014,11,9,edittext,0,2,0,0,0,0
2014,11,9,html,6,14,3,2,2,0
2014,11,9,ios,3,5,2,0,0,0
2014,11,9,java,3,15,3,3,0,0
2014,11,9,javascript,3,5,3,2,1,0
2014,11,9,jquery,2,0,1,3,0,0
2014,11,9,jsf,1,4,1,2,0,0
2014,11,9,php,2,12,2,0,0,0
2014,11,9,primefaces,1,4,1,2,0,0
2014,11,9,python-3.x,6,16,4,2,0,0
2014,11,9,qt,1,4,1,2,0,0
2014,11,9,ruby-on-rails,0,0,0,0,0,0
2014,11,9,time,0,0,0,0,0,0
2014,11,9,windows,0,0,0,0,0,0
2014,11,9,winforms,1,5,1,0,0,0
2014,11,9,wordpress,0,0,0,0,0,0
2014,11,9,wordpress-theme,0,0,0,0,0,0
2014,11,10,ajax,2,10,2,2,0,0
2014,11,10,android,6,17,5,4,0,0
2014,11,10,android-fragment,0,0,0,0,0,0
2014,11,10,angularjs,3,0,2,0,2,0
2014,11,10,apache-cordova,0,0,0,0,0,0
2014,11,10,asp.net-mvc,5,18,4,3,0,0
2014,11,10,asp.net-mvc-5,0,0,0,0,0,0
2014,11,10,c,2,2,1,0,1,0
2014,11,10,c#,8,22,5,8,1,0
2014,11,10,c++,7,8,2,10,1,0
2014,11,10,codeigniter,2,0,1,2,0,0
2014,11,10,css,9,32,4,8,0,0
2014,11,10,css3,1,1,1,0,0,0
2014,11,10,delphi,0,0,0,0,0,0
2014,11,10,delphi-7,0,0,0,0,0,0
2014,11,10,edittext,2,1,1,1,0,0
2014,11,10,entity-framework,2,15,2,3,0,0
2014,11,10,facebook,0,0,0,0,0,0
2014,11,10,html,14,47,6,12,0,0
2014,11,10,html5,2,3,2,0,0,0
2014,11,10,iis,0,0,0,0,0,0
2014,11,10,ios,1,2,1,0,0,0
2014,11,10,java,16,52,10,12,1,0
2014,11,10,java-ee,2,9,2,1,0,0
2014,11,10,javascript,10,23,7,7,2,0
2014,11,10,jquery,5,22,4,4,0,0
2014,11,10,jsf,1,8,1,1,0,0
2014,11,10,jsf-2.2,1,6,1,0,0,0
2014,11,10,laravel,0,0,0,0,0,0
2014,11,10,laravel-4,0,0,0,0,0,0
2014,11,10,linux,1,0,1,0,0,0
2014,11,10,mysql,5,18,2,7,0,0
2014,11,10,netbeans,1,7,1,0,0,0
2014,11,10,oracle,1,5,1,0,1,0
2014,11,10,php,12,36,7,13,0,0
2014,11,10,postgresql,0,3,0,3,0,0
2014,11,10,primefaces,1,6,1,0,0,0
2014,11,10,python,1,2,1,0,0,0
2014,11,10,python-2.7,1,2,1,0,0,0
2014,11,10,python-3.x,4,9,3,1,0,0
2014,11,10,ruby-on-rails,1,5,1,3,0,0
2014,11,10,sql-server,1,1,1,0,0,0
2014,11,10,sqlite,3,17,2,4,0,0
2014,11,10,twitter-bootstrap,1,1,1,0,0,0
2014,11,10,visual-studio,0,0,0,1,0,0
2014,11,10,windows,1,0,1,0,0,0
2014,11,11,ajax,0,1,0,0,0,0
2014,11,11,android,1,3,1,1,0,0
2014,11,11,apache,1,0,1,3,0,0
2014,11,11,asp.net-mvc,0,1,0,2,0,0
2014,11,11,c,1,0,1,1,0,0
2014,11,11,c#,2,3,1,6,0,0
2014,11,11,c++,0,0,0,4,0,0
2014,11,11,codeigniter,0,1,0,1,0,0
2014,11,11,css,4,23,3,4,0,0
2014,11,11,eclipse,0,0,0,0,0,0
2014,11,11,edittext,0,0,0,0,0,0
2014,11,11,entity-framework,2,12,1,3,0,0
2014,11,11,git,0,8,0,3,0,0
2014,11,11,html,6,23,4,7,0,0
2014,11,11,html5,5,7,3,1,0,0
2014,11,11,iis,0,2,0,1,0,0
2014,11,11,java,5,25,4,21,1,0
2014,11,11,java-ee,1,5,1,2,0,0
2014,11,11,javascript,9,52,9,14,1,0
2014,11,11,jquery,8,32,4,10,0,0
2014,11,11,jquery-ui,0,5,0,5,0,0
2014,11,11,jsf,0,0,0,0,0,0
2014,11,11,jsf-2.2,0,1,0,0,0,0
2014,11,11,jsp,1,4,1,2,0,0
2014,11,11,laravel,2,3,1,6,0,0
2014,11,11,laravel-blade,2,3,1,6,0,0
2014,11,11,linux,0,0,0,0,0,0
2014,11,11,maven,1,6,1,1,0,0
2014,11,11,mysql,2,9,1,0,0,0
2014,11,11,netbeans,1,3,1,3,0,0
2014,11,11,oracle,1,3,1,1,0,0
2014,11,11,php,16,54,13,21,1,0
2014,11,11,primefaces,0,1,0,0,0,0
2014,11,11,python,2,2,2,2,0,0
2014,11,11,python-2.7,0,1,0,1,0,0
2014,11,11,python-3.x,0,1,0,1,0,0
2014,11,11,ruby,0,0,0,1,0,0
2014,11,11,ruby-on-rails,1,3,1,0,0,0
2014,11,11,sql-server,1,4,1,5,0,0
2014,11,11,swing,1,3,1,3,0,0
2014,11,11,tomcat,1,6,1,1,0,0
2014,11,11,twitter-bootstrap,0,0,0,0,0,0
2014,11,11,vb.net,1,7,1,1,1,0
2014,11,11,windows,0,0,0,0,0,0
2014,11,11,wordpress,1,6,1,0,0,0
2014,11,12,.net,1,14,1,2,0,0
2014,11,12,ajax,2,0,2,2,0,0
2014,11,12,android,6,23,5,4,0,0
2014,11,12,android-studio,1,1,1,0,0,0
2014,11,12,apache,1,4,2,2,0,0
2014,11,12,apache-cordova,2,2,1,1,0,0
2014,11,12,asp.net-mvc-5,1,4,1,0,0,0
2014,11,12,c,5,20,3,8,0,0
2014,11,12,c#,2,29,3,3,1,0
2014,11,12,c++,2,8,2,3,0,0
2014,11,12,css,3,14,2,10,0,0
2014,11,12,css3,2,8,1,4,0,0
2014,11,12,delphi,2,6,1,0,0,0
2014,11,12,eclipse,2,3,1,3,0,0
2014,11,12,entity-framework,0,0,0,1,0,0
2014,11,12,facebook,1,1,1,0,0,0
2014,11,12,git,0,0,0,8,0,0
2014,11,12,hibernate,2,3,1,3,0,0
2014,11,12,html,1,6,1,6,0,0
2014,11,12,ios,3,9,2,0,0,0
2014,11,12,java,5,10,2,8,0,0
2014,11,12,java-ee,1,4,1,2,0,0
2014,11,12,javascript,5,26,5,0,0,0
2014,11,12,jquery,4,16,3,0,0,0
2014,11,12,laravel,1,0,1,0,0,0
2014,11,12,maven,2,11,1,3,0,0
2014,11,12,mysql,2,21,2,1,0,0
2014,11,12,node.js,0,0,0,0,0,0
2014,11,12,oracle,1,5,1,2,0,0
2014,11,12,pdf,0,3,1,0,0,0
2014,11,12,php,10,54,8,4,6,0
2014,11,12,postgresql,2,3,1,3,0,0
2014,11,12,python,1,5,1,4,0,0
2014,11,12,smtp,1,3,1,2,2,0
2014,11,12,sql-server,1,5,1,2,0,0
2014,11,12,winforms,1,14,1,2,0,0
2014,11,13,.net,3,5,1,1,0,0
2014,11,13,ajax,1,18,2,2,0,0
2014,11,13,android,7,14,6,7,0,0
2014,11,13,android-studio,0,0,0,1,0,0
2014,11,13,angularjs,3,13,3,6,0,0
2014,11,13,asp.net,7,22,4,4,0,0
2014,11,13,c#,10,23,6,8,0,0
2014,11,13,css,4,13,2,2,0,0
2014,11,13,css3,1,8,1,0,0,0
2014,11,13,eclipse,1,1,1,1,0,0
2014,11,13,facebook,0,0,0,1,0,0
2014,11,13,hibernate,2,6,2,5,0,0
2014,11,13,html,5,16,3,5,0,0
2014,11,13,html5,1,8,1,0,0,0
2014,11,13,ios,0,0,0,0,0,0
2014,11,13,java,11,49,9,18,3,0
2014,11,13,javascript,9,35,7,12,0,0
2014,11,13,jquery,3,7,3,6,0,0
2014,11,13,linux,2,5,1,1,0,0
2014,11,13,mysql,3,19,5,5,4,0
2014,11,13,mysqli,2,27,2,2,0,0
2014,11,13,node.js,1,3,1,0,0,0
2014,11,13,php,12,60,9,6,0,0
2014,11,13,python,3,2,2,5,0,0
2014,11,13,python-2.7,1,2,1,4,0,0
2014,11,13,python-3.x,1,2,1,4,0,0
2014,11,13,ruby-on-rails,0,0,0,0,0,0
2014,11,13,swing,3,26,3,3,1,0
2014,11,13,time,2,4,1,4,0,0
2014,11,13,vb.net,1,3,1,0,0,0
2014,11,13,visual-studio,1,0,1,4,0,0
2014,11,13,visual-studio-2013,1,1,2,5,0,0
2014,11,13,winforms,1,11,1,2,0,0
2014,11,13,youtube,1,3,1,3,0,0
2014,11,14,.net,4,9,2,2,0,0
2014,11,14,ajax,3,7,2,2,0,0
2014,11,14,android,5,23,3,10,0,0
2014,11,14,angularjs,4,3,2,1,0,0
2014,11,14,angularjs-directives,3,3,1,1,0,0
2014,11,14,apache-cordova,1,0,1,0,0,0
2014,11,14,asp.net,2,9,2,4,0,0
2014,11,14,asp.net-mvc,4,12,3,1,0,0
2014,11,14,asp.net-mvc-5,2,11,2,2,0,0
2014,11,14,c,5,20,4,6,1,0
2014,11,14,c#,11,33,7,8,0,0
2014,11,14,character-encoding,2,0,1,1,0,0
2014,11,14,codeigniter,2,1,1,0,0,0
2014,11,14,css,1,6,1,6,0,0
2014,11,14,css3,5,17,3,15,0,0
2014,11,14,delphi,0,7,1,1,0,0
2014,11,14,excel,0,1,1,1,0,0
2014,11,14,google-maps,1,1,1,0,0,0
2014,11,14,hibernate,1,4,1,0,1,0
2014,11,14,html,7,8,4,7,1,0
2014,11,14,html5,2,6,3,0,0,0
2014,11,14,ios,2,2,1,2,0,0
2014,11,14,java,11,59,6,16,1,0
2014,11,14,javascript,10,11,8,8,1,0
2014,11,14,jquery,15,41,11,6,1,0
2014,11,14,jquery-datatables,1,4,1,1,0,0
2014,11,14,jsp,2,4,1,1,0,0
2014,11,14,linq,1,5,1,3,0,0
2014,11,14,linux,4,6,2,2,0,0
2014,11,14,mysql,1,0,1,0,0,0
2014,11,14,netbeans,2,10,1,2,0,0
2014,11,14,node.js,0,4,0,2,0,0
2014,11,14,php,24,66,11,16,1,0
2014,11,14,razor,1,5,1,0,0,0
2014,11,14,request,2,4,1,1,0,0
2014,11,14,soap,1,0,1,4,0,0
2014,11,14,spring,1,1,1,0,0,0
2014,11,14,sql-server,1,0,1,1,0,0
2014,11,14,swing,1,19,1,3,0,0
2014,11,14,time,0,1,0,0,0,0
2014,11,14,twitter-bootstrap,2,3,1,1,0,0
2014,11,14,ubuntu,3,6,1,2,0,0
2014,11,14,vb.net,3,10,1,0,0,0
2014,11,14,vba,0,1,1,1,0,0
2014,11,14,visual-studio,0,0,0,1,0,0
2014,11,14,xml,0,3,1,2,0,0
2014,11,15,ajax,1,3,1,1,0,0
2014,11,15,android,1,1,1,0,1,0
2014,11,15,angularjs,0,6,1,0,0,0
2014,11,15,apache-cordova,0,1,0,0,0,0
2014,11,15,asp.net-mvc,3,19,3,2,0,0
2014,11,15,c#,4,23,3,3,0,0
2014,11,15,css,1,2,1,2,0,0
2014,11,15,entity-framework,2,12,2,1,0,0
2014,11,15,html,0,0,0,1,0,0
2014,11,15,java,6,15,3,3,2,0
2014,11,15,javascript,5,21,3,7,0,0
2014,11,15,jquery,2,7,2,2,0,0
2014,11,15,jsf-2.2,3,9,2,0,0,0
2014,11,15,mysql,2,5,2,0,1,0
2014,11,15,php,7,17,5,3,3,0
