"year","month","day","tag","answercount","commentcount","questioncount","upvotes","downvotes","offensivevotes"
2012,10,4,windows,3,8,3,0,0,0
2012,10,4,xcode,0,1,0,0,0,0
2012,10,4,xml,1,0,1,1,0,0
2012,10,5,.net,1,3,1,0,0,0
2012,10,5,ajax,2,13,2,0,0,0
2012,10,5,android,2,3,2,1,0,0
2012,10,5,asp.net,2,14,1,0,0,0
2012,10,5,bootstrap,0,0,0,0,0,0
2012,10,5,c,2,5,1,0,0,0
2012,10,5,c#,5,20,4,0,0,0
2012,10,5,c++,8,32,3,1,0,0
2012,10,5,cookie,1,5,1,0,0,0
2012,10,5,css,13,24,7,2,0,0
2012,10,5,css3,0,2,0,1,0,0
2012,10,5,debian,0,0,0,0,0,0
2012,10,5,delphi,1,2,1,0,0,0
2012,10,5,excel,2,2,1,0,0,0
2012,10,5,get,1,5,1,0,0,0
2012,10,5,html,16,26,8,3,0,0
2012,10,5,html5,0,2,0,1,0,0
2012,10,5,ide,2,2,1,1,0,0
2012,10,5,internet-explorer,5,11,2,0,0,0
2012,10,5,java,4,8,3,2,0,0
2012,10,5,javascript,16,45,8,2,0,0
2012,10,5,joomla,0,1,0,0,0,0
2012,10,5,jquery,4,8,2,0,0,0
2012,10,5,linux,1,7,1,0,0,0
2012,10,5,mysql,0,4,0,0,0,0
2012,10,5,opengl,2,9,1,2,0,0
2012,10,5,php,17,52,10,1,0,0
2012,10,5,phpmyadmin,2,0,1,0,0,0
2012,10,5,qt,0,4,0,0,0,0
2012,10,5,ruby,1,3,1,0,0,0
2012,10,5,ruby-on-rails,1,3,1,0,0,0
2012,10,5,ubuntu,1,7,1,0,0,0
2012,10,5,visual-studio,4,7,2,1,0,0
2012,10,5,vkontakte-api,2,1,1,0,0,0
2012,10,5,windows,1,10,1,0,0,0
2012,10,5,windows-7,3,6,2,0,0,0
2012,10,5,yii,4,4,2,0,0,0
2012,10,6,.net,1,1,1,0,0,0
2012,10,6,android,1,2,1,0,0,0
2012,10,6,c#,1,1,1,0,0,0
2012,10,6,c++,6,11,2,0,2,0
2012,10,6,css,3,1,2,1,0,0
2012,10,6,debian,0,0,0,1,0,0
2012,10,6,delphi,1,7,1,0,0,0
2012,10,6,excel,0,0,0,0,0,0
2012,10,6,google-maps-api,1,1,1,0,0,0
2012,10,6,html,4,6,4,1,0,0
2012,10,6,html5,0,0,0,0,0,0
2012,10,6,java,4,17,2,1,0,0
2012,10,6,javascript,2,12,2,0,0,0
2012,10,6,jquery,2,5,2,0,0,0
2012,10,6,linux,0,7,0,0,0,0
2012,10,6,mysql,7,17,4,4,0,0
2012,10,6,oracle,2,4,2,0,0,0
2012,10,6,pascal,1,2,1,0,0,0
2012,10,6,php,14,31,7,5,0,0
2012,10,6,python,2,1,1,0,0,0
2012,10,6,ruby,0,0,0,1,0,0
2012,10,6,ruby-on-rails,0,0,0,0,0,0
2012,10,6,sql-server,2,0,1,0,0,0
2012,10,6,ubuntu,1,0,1,0,0,0
2012,10,6,vkontakte-api,0,0,0,0,0,0
2012,10,6,windows,0,7,0,0,0,0
2012,10,6,wpf,1,1,1,0,0,0
2012,10,6,yii,0,0,0,0,0,0
2012,10,7,.net,7,20,2,1,0,0
2012,10,7,ajax,3,10,1,0,0,0
2012,10,7,android,1,0,1,0,0,0
2012,10,7,apache,1,2,1,0,0,0
2012,10,7,asp.net-mvc,1,5,1,0,0,0
2012,10,7,c,3,11,2,3,0,0
2012,10,7,c#,8,20,3,1,0,0
2012,10,7,c++builder,1,0,1,0,0,0
2012,10,7,cookie,2,4,2,0,0,0
2012,10,7,css,6,7,3,0,0,0
2012,10,7,delphi,0,6,1,0,0,0
2012,10,7,entity-framework,1,5,1,0,0,0
2012,10,7,git,0,0,0,0,0,0
2012,10,7,github,1,2,1,0,0,0
2012,10,7,java,6,22,3,2,0,0
2012,10,7,javascript,1,1,1,0,0,0
2012,10,7,linux,1,6,1,0,0,0
2012,10,7,mysql,6,27,6,0,0,0
2012,10,7,pascal,3,11,1,0,0,0
2012,10,7,php,16,56,11,2,0,0
2012,10,7,python,1,1,1,0,0,0
2012,10,7,spring,1,0,1,0,0,0
2012,10,7,windows,2,2,2,0,0,0
2012,10,7,wpf,3,4,2,0,0,0
2012,10,7,xml,1,0,1,0,0,0
2012,10,7,yii,1,2,1,0,0,0
2012,10,8,.net,1,11,1,1,0,0
2012,10,8,android,4,7,2,0,0,0
2012,10,8,asp.net-mvc,0,0,0,0,0,0
2012,10,8,c,1,10,1,0,0,0
2012,10,8,c#,4,19,4,3,0,0
2012,10,8,c++,10,32,2,0,0,0
2012,10,8,c++builder,1,1,1,0,0,0
2012,10,8,cookie,1,3,1,0,0,0
2012,10,8,css,6,10,3,0,0,0
2012,10,8,delphi,1,0,1,1,0,0
2012,10,8,django,4,2,3,0,0,0
2012,10,8,entity-framework,0,0,0,0,0,0
2012,10,8,get,2,3,1,0,0,0
2012,10,8,google-maps-api,0,0,0,0,0,0
2012,10,8,html,8,21,5,0,0,0
2012,10,8,java,4,20,3,1,0,0
2012,10,8,javascript,3,16,3,0,1,0
2012,10,8,joomla,1,0,1,0,0,0
2012,10,8,jquery,6,23,3,0,0,0
2012,10,8,linux,0,0,0,0,0,0
2012,10,8,mysql,2,5,1,0,0,0
2012,10,8,opengl,0,0,0,1,0,0
2012,10,8,php,10,22,5,1,0,0
2012,10,8,postgresql,2,0,1,1,0,0
2012,10,8,python,6,12,6,3,0,0
2012,10,8,python-3.x,1,4,1,2,0,0
2012,10,8,ruby,0,0,0,0,0,0
2012,10,8,ruby-on-rails,0,0,0,0,0,0
2012,10,8,swing,2,1,1,0,0,0
2012,10,8,ubuntu,1,0,1,0,0,0
2012,10,8,visual-studio,1,0,1,0,0,0
2012,10,8,windows,0,0,0,0,0,0
2012,10,8,windows-7,3,3,1,2,0,0
2012,10,8,winforms,1,0,1,1,0,0
2012,10,8,wpf,1,0,1,0,0,0
2012,10,8,xml,1,2,1,0,0,0
2012,10,8,yii,2,1,1,0,0,0
2012,10,9,.net,2,7,1,0,1,0
2012,10,9,ajax,1,1,1,1,0,0
2012,10,9,android,2,3,2,0,0,0
2012,10,9,asp.net-mvc,1,1,1,1,0,0
2012,10,9,c,6,19,2,3,0,0
2012,10,9,c#,4,27,3,2,1,0
2012,10,9,c++,6,50,4,9,0,0
2012,10,9,c++builder,1,3,1,0,0,0
2012,10,9,canvas,2,1,1,0,0,0
2012,10,9,css,6,7,2,0,0,0
2012,10,9,curl,1,1,1,0,0,0
2012,10,9,delphi,2,19,2,1,1,0
2012,10,9,django,0,2,0,0,1,0
2012,10,9,get,0,1,0,0,0,0
2012,10,9,html,13,15,5,0,0,0
2012,10,9,java,1,12,1,0,0,0
2012,10,9,javascript,15,25,8,0,0,0
2012,10,9,jquery,4,9,3,1,0,0
2012,10,9,mysql,1,4,1,0,0,0
2012,10,9,php,14,25,11,0,0,0
2012,10,9,postgresql,0,1,0,0,0,0
2012,10,9,python,1,6,1,0,1,0
2012,10,9,swing,0,0,0,0,0,0
2012,10,9,ubuntu,0,0,0,0,0,0
2012,10,9,visual-studio,2,7,1,0,0,0
2012,10,9,windows,1,13,1,2,0,0
2012,10,9,windows-7,0,2,0,1,0,0
2012,10,9,xml,4,8,1,1,0,0
2012,10,10,.net,0,0,0,0,0,0
2012,10,10,ajax,2,3,2,1,0,0
2012,10,10,android,4,18,3,0,0,0
2012,10,10,apache,2,0,1,0,0,0
2012,10,10,asp.net,1,5,1,0,0,0
2012,10,10,asp.net-mvc,1,5,1,0,0,0
2012,10,10,c,0,0,0,0,0,0
2012,10,10,c#,1,3,1,1,0,0
2012,10,10,c++,16,48,5,2,1,0
2012,10,10,c++builder,0,0,0,0,0,0
2012,10,10,cookie,3,4,1,0,1,0
2012,10,10,css,5,20,3,1,0,0
2012,10,10,delphi,2,8,3,1,1,0
2012,10,10,entity-framework,1,5,1,0,0,0
2012,10,10,excel,1,2,1,0,0,0
2012,10,10,html,3,11,3,0,0,0
2012,10,10,ios,1,2,1,0,0,0
2012,10,10,iphone,1,2,1,0,0,0
2012,10,10,java,3,16,2,3,0,0
2012,10,10,javascript,7,21,4,1,0,0
2012,10,10,joomla,1,1,1,0,0,0
2012,10,10,jquery,5,13,3,1,0,0
2012,10,10,linux,1,0,1,0,0,0
2012,10,10,mysql,6,13,3,0,0,0
2012,10,10,perl,1,0,1,0,0,0
2012,10,10,php,18,52,10,3,1,0
2012,10,10,visual-studio,4,15,1,0,0,0
2012,10,10,winapi,0,2,1,0,0,0
2012,10,10,windows,1,0,1,0,0,0
2012,10,10,wpf,0,0,0,0,0,0
2012,10,10,xcode,1,2,1,0,0,0
2012,10,10,xml,1,9,1,3,0,0
2012,10,11,android,5,8,5,0,0,0
2012,10,11,apache,0,1,0,0,0,0
2012,10,11,c,2,10,2,1,0,0
2012,10,11,c#,2,6,2,1,0,0
2012,10,11,c++,2,27,3,1,2,0
2012,10,11,c++builder,0,0,1,0,1,0
2012,10,11,css,3,11,3,2,0,0
2012,10,11,django,0,0,0,0,0,0
2012,10,11,eclipse,1,3,1,0,0,0
2012,10,11,excel,1,1,1,0,0,0
2012,10,11,html,8,21,4,5,0,0
2012,10,11,html5,1,5,1,1,0,0
2012,10,11,internet-explorer,1,1,1,0,0,0
2012,10,11,java,7,7,5,0,0,0
2012,10,11,javascript,11,29,5,5,0,0
2012,10,11,jquery,7,12,3,1,0,0
2012,10,11,linux,5,12,5,2,0,0
2012,10,11,mysql,3,4,2,0,0,0
2012,10,11,oracle,4,4,1,0,0,0
2012,10,11,php,13,13,7,0,0,0
2012,10,11,wpf,1,2,1,0,0,0
2012,10,12,.net,2,2,1,1,0,0
2012,10,12,ajax,4,9,1,0,0,0
2012,10,12,android,2,2,2,1,0,0
2012,10,12,c,1,1,1,0,0,0
2012,10,12,c#,7,8,4,3,0,0
2012,10,12,c++,7,24,4,2,0,0
2012,10,12,css,5,18,4,0,1,0
2012,10,12,delphi,9,24,4,1,4,0
2012,10,12,delphi-7,9,24,4,1,4,0
2012,10,12,get,4,9,1,0,0,0
2012,10,12,html,9,22,6,3,1,0
2012,10,12,ios,0,1,0,0,0,0
2012,10,12,iphone,0,1,0,0,0,0
2012,10,12,java,1,4,1,1,0,0
2012,10,12,javascript,8,18,4,2,1,0
2012,10,12,jquery,11,37,5,1,0,0
2012,10,12,linux,3,2,2,2,0,0
2012,10,12,mysql,10,19,5,1,0,0
2012,10,12,oracle,0,2,0,0,0,0
2012,10,12,php,29,72,17,3,0,0
2012,10,12,phpmyadmin,3,3,1,1,0,0
2012,10,12,python,1,4,1,0,0,0
2012,10,12,vkontakte-api,1,1,1,0,0,0
2012,10,12,windows,0,1,0,0,0,0
2012,10,12,winforms,2,2,1,1,0,0
2012,10,12,xcode,0,1,0,0,0,0
2012,10,13,apache,0,5,0,0,0,0
2012,10,13,c,1,3,1,0,0,0
2012,10,13,c#,0,0,0,0,0,0
2012,10,13,c++,7,48,4,2,1,0
2012,10,13,delphi,2,2,1,0,0,0
2012,10,13,delphi-7,2,2,1,0,0,0
2012,10,13,eclipse,4,9,2,0,0,0
2012,10,13,git,1,5,1,1,0,0
2012,10,13,ide,0,0,0,0,1,0
2012,10,13,java,5,16,3,1,0,0
2012,10,13,javascript,3,5,2,1,1,0
2012,10,13,joomla,1,4,1,1,0,0
2012,10,13,jquery,1,3,1,0,1,0
2012,10,13,linux,0,4,0,1,0,0
2012,10,13,maven,2,9,1,1,0,0
2012,10,13,mysql,1,2,1,1,0,0
2012,10,13,oracle,0,2,0,0,0,0
2012,10,13,php,6,20,4,1,0,0
2012,10,13,phpmyadmin,0,0,0,0,0,0
2012,10,13,ubuntu,0,0,0,0,0,0
2012,10,13,unix,2,2,1,0,0,0
2012,10,13,windows-7,0,0,0,0,1,0
2012,10,13,wpf,0,0,0,0,0,0
2012,10,14,ajax,1,4,1,0,0,0
2012,10,14,android,6,5,3,0,0,0
2012,10,14,android-sdk,1,0,1,0,0,0
2012,10,14,apache,0,1,0,0,0,0
2012,10,14,c#,0,4,0,0,0,0
2012,10,14,c++,6,22,5,1,0,0
2012,10,14,css,1,2,1,1,0,0
2012,10,14,css3,1,2,1,1,0,0
2012,10,14,eclipse,1,9,1,1,0,0
2012,10,14,excel,2,1,1,0,0,0
2012,10,14,git,1,4,1,0,0,0
2012,10,14,html,1,2,1,1,0,0
2012,10,14,java,1,3,1,0,0,0
2012,10,14,javascript,3,14,2,0,0,0
2012,10,14,jquery,2,4,1,0,0,0
2012,10,14,mysql,3,4,1,0,0,0
2012,10,14,php,6,11,4,0,0,0
2012,10,14,swing,0,1,0,0,0,0
2012,10,14,unity3d,4,3,1,0,0,0
2012,10,14,unix,0,3,0,0,0,0
2012,10,14,visual-c++,1,6,1,0,0,0
2012,10,14,visual-studio,1,6,1,0,0,0
2012,10,14,windows,1,3,1,0,0,0
2012,10,14,yii,0,0,0,0,0,0
2012,10,15,ajax,5,13,2,0,0,0
2012,10,15,android,8,4,4,2,0,0
2012,10,15,c,2,2,1,0,0,0
2012,10,15,c#,2,4,2,0,0,0
2012,10,15,c++,5,24,2,2,2,0
2012,10,15,canvas,2,4,2,0,0,0
2012,10,15,css,1,0,1,0,0,0
2012,10,15,eclipse,2,0,1,0,0,0
2012,10,15,excel,2,4,1,0,0,0
2012,10,15,html,2,0,2,0,0,0
2012,10,15,java,5,16,3,0,0,0
2012,10,15,javascript,5,13,2,0,0,0
2012,10,15,jquery,8,18,3,0,0,0
2012,10,15,linux,1,3,1,1,0,0
2012,10,15,mysql,4,2,2,1,0,0
2012,10,15,php,10,17,6,1,0,0
2012,10,15,postgresql,1,1,1,0,0,0
2012,10,15,qt,1,3,1,0,0,0
2012,10,15,ruby,0,0,0,0,0,0
2012,10,15,ruby-on-rails,1,1,1,0,0,0
2012,10,15,visual-c++,3,13,1,0,0,0
2012,10,15,wpf,2,4,2,0,0,0
2012,10,16,.net,0,0,0,1,0,0
2012,10,16,ajax,2,10,2,2,0,0
2012,10,16,android,2,3,1,2,0,0
2012,10,16,asp.net,0,0,0,0,0,0
2012,10,16,asp.net-mvc,0,0,0,0,0,0
2012,10,16,c,1,1,1,0,0,0
2012,10,16,c#,4,5,4,1,0,0
2012,10,16,c++,1,20,2,1,0,0
2012,10,16,css,4,11,3,1,0,0
2012,10,16,delphi,2,1,1,0,0,0
2012,10,16,eclipse,0,0,0,1,0,0
2012,10,16,excel,4,1,1,0,0,0
2012,10,16,html,7,17,5,1,0,0
2012,10,16,internet-explorer,1,3,1,1,0,0
2012,10,16,java,3,9,2,2,0,0
2012,10,16,javascript,5,19,4,3,0,0
2012,10,16,jquery,3,22,2,2,0,0
2012,10,16,mysql,8,4,3,0,0,0
2012,10,16,oracle,2,2,1,0,0,0
2012,10,16,php,23,66,15,1,0,0
2012,10,16,phpmyadmin,7,4,3,0,0,0
2012,10,16,python,0,0,0,0,1,0
2012,10,16,sqlite,1,5,1,0,0,0
2012,10,16,unity3d,0,0,0,0,0,0
2012,10,16,visual-c++,0,7,0,0,0,0
2012,10,16,winapi,1,5,1,0,0,0
2012,10,16,windows,1,5,1,0,1,0
2012,10,16,winforms,0,0,0,1,0,0
2012,10,17,.net,1,5,1,2,0,0
2012,10,17,android,1,4,1,0,0,0
2012,10,17,apache,2,8,1,0,0,0
2012,10,17,c,3,5,1,0,0,0
2012,10,17,c#,3,5,1,0,0,0
2012,10,17,c++,14,35,7,4,0,0
2012,10,17,cookie,1,4,1,0,0,0
2012,10,17,css,2,2,1,0,0,0
2012,10,17,delphi,2,10,2,0,0,0
2012,10,17,delphi-7,0,4,1,0,0,0
2012,10,17,git,2,7,1,0,0,0
2012,10,17,html,5,28,3,0,0,0
2012,10,17,java,5,12,4,0,0,0
2012,10,17,javascript,6,17,3,0,0,0
2012,10,17,joomla,2,7,1,0,0,0
2012,10,17,jquery,6,20,3,1,0,0
2012,10,17,linux,0,0,0,0,0,0
2012,10,17,mysql,0,1,0,0,0,0
2012,10,17,php,23,45,10,4,0,0
2012,10,17,phpmyadmin,0,0,0,0,0,0
2012,10,17,qt,2,5,2,2,0,0
2012,10,17,visual-c++,0,3,0,0,0,0
2012,10,17,visual-studio,7,15,2,0,0,0
2012,10,17,winapi,1,5,1,2,0,0
2012,10,17,windows,1,5,1,2,0,0
2012,10,18,ajax,5,7,2,0,0,0
2012,10,18,android,2,4,2,0,0,0
2012,10,18,c#,9,31,4,0,0,0
2012,10,18,c++,3,16,2,0,0,0
2012,10,18,delphi-7,2,0,1,0,0,0
2012,10,18,eclipse,1,2,1,0,0,0
2012,10,18,ios,1,3,1,0,0,0
2012,10,18,ip,2,3,1,0,0,0
2012,10,18,iphone,1,3,1,0,0,0
2012,10,18,java,9,39,4,0,0,0
2012,10,18,javascript,8,11,4,1,1,0
2012,10,18,joomla,1,11,1,0,0,0
2012,10,18,jquery,4,9,2,0,0,0
2012,10,18,linux,1,0,1,0,0,0
2012,10,18,mysql,2,11,1,0,0,0
2012,10,18,objective-c,2,4,2,0,0,0
2012,10,18,oracle,0,0,0,0,0,0
2012,10,18,perl,2,2,1,0,0,0
2012,10,18,php,5,24,5,0,0,0
2012,10,18,python,1,5,1,0,0,0
2012,10,18,xcode,2,4,2,0,0,0
2012,10,18,xml,1,1,1,0,0,0
2012,10,19,android,6,19,3,0,0,0
2012,10,19,c#,1,4,1,0,0,0
2012,10,19,c++,6,18,3,2,2,0
2012,10,19,css,2,3,2,0,0,0
2012,10,19,django,1,0,1,1,0,0
2012,10,19,eclipse,1,2,1,0,0,0
2012,10,19,html,4,13,4,2,1,0
2012,10,19,ide,0,4,1,1,0,0
2012,10,19,java,5,10,4,1,1,0
2012,10,19,javascript,6,11,3,0,0,0
2012,10,19,joomla,2,10,2,0,0,0
2012,10,19,jquery,7,18,4,0,0,0
2012,10,19,linux,0,1,0,1,0,0
2012,10,19,mysql,4,4,2,0,0,0
2012,10,19,php,8,14,7,1,1,0
2012,10,19,python,3,12,2,1,0,0
2012,10,19,ruby,1,0,1,0,0,0
2012,10,19,ruby-on-rails,2,0,2,0,0,0
2012,10,19,windows,3,6,2,1,1,0
2012,10,19,wpf,1,0,1,0,0,0
2012,10,19,xml,2,4,1,0,0,0
2012,10,20,c,4,6,2,1,0,0
2012,10,20,c#,1,3,1,0,0,0
2012,10,20,c++,3,3,3,1,0,0
2012,10,20,css,2,4,1,0,0,0
2012,10,20,delphi,2,4,2,0,0,0
2012,10,20,django,3,1,1,0,0,0
2012,10,20,eclipse,1,0,1,1,0,0
2012,10,20,html,2,4,1,0,0,0
2012,10,20,ip,1,1,1,0,0,0
2012,10,20,java,5,17,4,1,0,0
2012,10,20,javascript,7,23,3,0,0,0
2012,10,20,oracle,1,0,1,0,0,0
2012,10,20,php,9,29,5,0,0,0
2012,10,20,python,3,1,1,0,0,0
2012,10,20,xml,0,0,0,0,0,0
2012,10,21,ajax,2,9,1,0,1,0
2012,10,21,c,2,14,1,0,0,0
2012,10,21,c++,2,14,1,0,0,0
2012,10,21,css,6,11,4,0,0,0
2012,10,21,delphi,1,0,1,0,0,0
2012,10,21,html,5,7,3,0,0,0
2012,10,21,java,11,20,3,0,0,0
2012,10,21,javascript,8,19,5,0,3,0
2012,10,21,jquery,6,17,5,0,1,0
2012,10,21,linux,4,14,2,1,0,0
2012,10,21,mysql,3,3,2,0,0,0
2012,10,21,php,13,18,6,2,2,0
2012,10,21,spring,7,3,1,0,0,0
2012,10,21,unix,1,9,1,0,0,0
2012,10,21,visual-c++,1,0,1,0,0,0
2012,10,21,xml,7,3,1,0,0,0
2012,10,21,yii,2,4,1,1,0,0
2012,10,22,ajax,1,3,1,0,0,0
2012,10,22,android,2,6,2,0,0,0
2012,10,22,c,11,28,4,1,3,0
2012,10,22,c#,9,10,4,2,0,0
2012,10,22,c++,7,29,3,2,0,0
2012,10,22,css,2,11,2,1,0,0
2012,10,22,delphi,0,0,0,0,0,0
2012,10,22,django,3,3,1,0,0,0
2012,10,22,excel,4,1,1,0,0,0
2012,10,22,html,2,15,2,1,0,0
2012,10,22,java,8,46,5,2,0,0
2012,10,22,javascript,8,18,3,1,0,0
2012,10,22,joomla,0,4,0,0,0,0
2012,10,22,jquery,9,19,4,0,0,0
2012,10,22,jsp,1,4,1,0,0,0
2012,10,22,mysql,4,9,1,0,0,0
2012,10,22,pascal,3,1,1,0,0,0
2012,10,22,php,21,60,8,1,0,0
2012,10,22,python,5,4,2,0,0,0
2012,10,22,ruby,1,3,1,1,0,0
2012,10,22,ruby-on-rails,1,3,1,1,0,0
2012,10,22,servlet,5,29,2,0,0,0
2012,10,22,spring,0,4,0,2,0,0
2012,10,22,sql-server,4,1,1,0,0,0
2012,10,22,unity3d,1,3,1,0,0,0
2012,10,22,wcf,1,0,1,2,0,0
2012,10,22,xml,1,7,1,2,0,0
2012,10,23,android,4,10,3,0,0,0
2012,10,23,c,9,29,3,1,1,0
2012,10,23,c#,5,20,5,0,1,0
2012,10,23,c++,20,70,7,2,3,0
2012,10,23,css,7,12,5,0,0,0
2012,10,23,delphi,2,1,1,0,0,0
2012,10,23,django,2,0,2,0,0,0
2012,10,23,eclipse,3,3,2,0,0,0
2012,10,23,firefox,1,2,1,0,0,0
2012,10,23,google-chrome,3,2,1,0,0,0
2012,10,23,html,11,18,7,0,0,0
2012,10,23,ios,1,1,1,0,0,0
2012,10,23,iphone,1,1,1,0,0,0
2012,10,23,java,4,8,3,0,0,0
2012,10,23,javascript,20,47,9,1,2,0
2012,10,23,jquery,6,21,3,0,0,0
2012,10,23,linux,4,2,3,0,0,0
2012,10,23,mysql,9,5,4,0,0,0
2012,10,23,objective-c,3,0,2,0,0,0
2012,10,23,pascal,10,13,8,0,1,0
2012,10,23,php,8,9,3,2,1,0
2012,10,23,postgresql,1,1,1,0,0,0
2012,10,23,python,3,17,3,1,2,0
2012,10,23,ruby,1,17,1,1,2,0
2012,10,23,ruby-on-rails,0,0,0,0,0,0
2012,10,23,ubuntu,1,0,1,0,0,0
2012,10,23,unix,1,0,1,0,0,0
2012,10,23,winapi,2,1,1,0,0,0
2012,10,23,windows,3,6,2,1,0,0
2012,10,23,winforms,1,1,1,0,0,0
2012,10,23,xcode,1,1,1,0,0,0
2012,10,24,android,4,1,2,1,0,0
2012,10,24,apache,0,0,0,0,0,0
2012,10,24,c,8,28,4,2,0,0
2012,10,24,c#,1,1,2,0,0,0
2012,10,24,c++,15,55,7,6,0,0
2012,10,24,c++11,1,0,1,2,0,0
2012,10,24,css,13,20,7,0,0,0
2012,10,24,delphi,7,23,4,0,0,0
2012,10,24,django,3,5,2,0,0,0
2012,10,24,excel,1,0,1,1,0,0
2012,10,24,firefox,2,3,1,0,0,0
2012,10,24,html,16,37,8,0,0,0
2012,10,24,ide,1,3,1,0,0,0
2012,10,24,internet-explorer,2,6,2,0,0,0
2012,10,24,java,10,19,4,1,0,0
2012,10,24,javascript,10,25,5,2,2,0
2012,10,24,jquery,10,25,6,0,0,0
2012,10,24,jquery-ui,1,3,1,0,0,0
2012,10,24,linux,7,14,2,2,0,0
2012,10,24,mysql,1,3,1,0,0,0
2012,10,24,objective-c,0,0,0,0,0,0
2012,10,24,pascal,1,2,1,0,0,0
2012,10,24,php,12,25,8,1,2,0
2012,10,24,phpmyadmin,0,0,0,0,0,0
2012,10,24,python,3,6,2,0,0,0
2012,10,24,ubuntu,0,0,0,0,0,0
2012,10,24,visual-c++,3,4,2,2,0,0
2012,10,24,vkontakte-api,1,3,1,0,0,0
2012,10,24,xml,1,3,1,0,0,0
2012,10,25,android,4,11,1,1,0,0
2012,10,25,apache,2,2,1,1,0,0
2012,10,25,c,2,10,1,3,0,0
2012,10,25,c#,2,1,1,0,0,0
2012,10,25,c++,12,64,6,5,1,0
2012,10,25,cookie,3,5,1,0,0,0
2012,10,25,css,10,30,6,2,2,0
2012,10,25,css3,4,5,2,2,0,0
2012,10,25,debian,1,1,1,0,0,0
2012,10,25,delphi,3,3,1,0,0,0
2012,10,25,django,0,0,0,0,0,0
2012,10,25,firefox,1,5,1,0,0,0
2012,10,25,google-chrome,0,0,0,0,0,0
2012,10,25,html,5,32,3,0,0,0
2012,10,25,html5,2,15,1,0,0,0
2012,10,25,internet-explorer,0,0,0,0,0,0
2012,10,25,ios,1,0,1,0,0,0
2012,10,25,iphone,0,0,0,0,0,0
2012,10,25,java,9,16,4,3,1,0
2012,10,25,javascript,10,34,6,2,0,0
2012,10,25,jquery,3,14,2,2,0,0
2012,10,25,jquery-ui,1,6,1,0,0,0
2012,10,25,linux,2,14,1,3,0,0
2012,10,25,mysql,2,2,1,0,0,0
2012,10,25,objective-c,1,0,1,0,0,0
2012,10,25,oracle,1,0,1,1,0,0
2012,10,25,perl,2,5,1,0,0,0
2012,10,25,php,10,27,5,3,0,0
2012,10,25,python,0,0,0,0,0,0
2012,10,25,ubuntu,2,2,1,1,0,0
2012,10,25,visual-c++,1,6,1,0,0,0
2012,10,25,vkontakte-api,0,7,0,0,0,0
2012,10,25,winapi,2,8,1,2,0,0
2012,10,25,windows,3,3,1,0,0,0
2012,10,25,windows-7,3,3,1,0,0,0
2012,10,25,xcode,1,0,1,0,0,0
2012,10,26,ajax,1,4,1,0,0,0
2012,10,26,android,5,22,4,1,0,0
2012,10,26,c,4,33,3,0,0,0
2012,10,26,c#,4,3,3,0,0,0
2012,10,26,c++,0,10,1,0,0,0
2012,10,26,c++-cli,1,12,1,0,0,0
2012,10,26,cookie,2,5,1,0,0,0
2012,10,26,css,4,19,3,0,0,0
2012,10,26,css3,1,0,1,0,0,0
2012,10,26,delphi,0,4,1,0,0,0
2012,10,26,delphi-7,2,2,2,0,0,0
2012,10,26,html,3,13,3,1,0,0
2012,10,26,html5,4,11,2,0,0,0
2012,10,26,ide,2,3,1,1,1,0
2012,10,26,intellij-idea,1,4,1,1,0,0
2012,10,26,internet-explorer,1,0,1,0,0,0
2012,10,26,java,3,17,2,1,0,0
2012,10,26,javascript,12,38,6,3,0,0
2012,10,26,jquery,6,23,5,1,0,0
2012,10,26,linux,5,6,2,1,1,0
2012,10,26,mysql,3,9,3,0,0,0
2012,10,26,objective-c,0,0,0,0,0,0
2012,10,26,oracle,3,6,1,0,0,0
2012,10,26,perl,0,5,0,0,0,0
2012,10,26,php,11,26,7,1,0,0
2012,10,26,postgresql,1,3,1,2,0,0
2012,10,26,python,10,11,3,1,0,0
2012,10,26,sql-server,2,3,2,0,0,0
2012,10,26,sqlite,2,10,1,0,0,0
2012,10,26,ubuntu,0,0,0,0,0,0
2012,10,26,winapi,1,8,2,0,0,0
2012,10,26,windows,2,2,2,0,0,0
2012,10,26,wpf,1,2,1,0,0,0
2012,10,26,xaml,1,2,1,0,0,0
2012,10,26,xcode,0,0,0,0,0,0
2012,10,27,.net,1,3,1,0,0,0
2012,10,27,ajax,0,4,0,0,1,0
2012,10,27,android,1,6,1,0,0,0
2012,10,27,apache,2,3,1,0,0,0
2012,10,27,c#,5,11,5,0,0,0
2012,10,27,c++,2,0,1,0,0,0
2012,10,27,css,6,10,2,0,1,0
2012,10,27,debian,3,6,1,0,0,0
2012,10,27,html,24,35,7,0,0,0
2012,10,27,html5,0,2,0,0,0,0
2012,10,27,java,1,6,1,0,0,0
2012,10,27,javascript,2,10,2,0,1,0
2012,10,27,joomla,1,2,1,0,0,0
2012,10,27,jquery,0,4,0,0,1,0
2012,10,27,linux,12,6,2,0,0,0
2012,10,27,mysql,4,11,2,0,0,0
2012,10,27,oracle,2,0,1,1,0,0
2012,10,27,pascal,2,8,2,0,0,0
2012,10,27,perl,1,0,1,0,0,0
2012,10,27,php,21,50,11,0,2,0
2012,10,27,python,3,14,3,2,0,0
2012,10,27,wpf,0,0,0,0,0,0
2012,10,27,xaml,0,0,0,0,0,0
2012,10,28,.net,0,0,0,0,0,0
